Date,Time,Timezone,Page,Retailer,User Agent,Q1: How would rate your satisfaction with the Omnichannel Manager (NOM) at newstore.com?,Q2: Why are you unsatisfied?,Q3: What should we prioritize improving in NOM?,Q3. Other (Please specify) explain,Q4: Select your job title,Q4. Other (Please specify) explain,Q5: What are the tasks you use NOM for?,Q5. Other (Please specify) explain,Q6: Anything else to add?
2025-10-20,14:11:44,UTC,https://manager.clarks.p.newstore.net/,clarks,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-20,19:39:39,UTC,https://manager.clarks.p.newstore.net/insights/reports/62b9949b-8cc5-4b3a-be7a-41c46c6a6b62,clarks,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",Extremely Disappointed,,,,,,,,
2025-10-21,0:09:11,UTC,https://manager.clarks.p.newstore.net/insights/reports,clarks,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Disappointed,,,,,,,,
2025-10-21,0:26:03,UTC,https://manager.clarks.p.newstore.net/insights/reports/62b9949b-8cc5-4b3a-be7a-41c46c6a6b62,clarks,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Disappointed,"`NOM is slow, laggy or unreliable.`",`Improve the speed and performance`,,,,,,
2025-10-21,0:55:29,UTC,https://manager.clarks.p.newstore.net/,clarks,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-21,2:48:41,UTC,https://manager.clarks.p.newstore.net/,clarks,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Disappointed,,,,,,,,
2025-10-21,4:09:13,UTC,https://manager.clarks.p.newstore.net/insights/reports/62b9949b-8cc5-4b3a-be7a-41c46c6a6b62,clarks,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Safari/605.1.15",Happy,,,,,,,,
2025-10-13,11:05:09,UTC,https://manager.clarks-staging.p.newstore.net/,clarks-staging,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Happy,,,,,,,,
2025-10-15,10:16:07,UTC,https://manager.clarks-staging.p.newstore.net/sales/orders/952a9225-b226-55f8-87de-e5d061eaee0e,clarks-staging,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,,,,,,,
2025-10-12,15:25:34,UTC,https://manager.cosbar.p.newstore.net/sales/orders/374cf7a5-9692-5955-b5e2-11fdb26c54d8,cosbar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,"`Make it more user friendly` ,`Improve the speed and performance`",,Customer Service Representative,,"`Looking up orders and order statuses` ,`Managing products and inventory` ,`Managing order fulfillment`",,"Na
"
2025-10-13,13:25:02,UTC,https://manager.cosbar.p.newstore.net/marketing/automatic/65ef52ae-7349-4000-8000-423e7154c212/65ef52ae-7349-4000-8000-423e7154c212?count=25&page=1,cosbar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Neither Happy Nor Disappointed,,"`Make it more user friendly` ,`Make it easier to import and export data` ,`Focus on shipping new features` ,`Other (Please specify)`","search function the same on each function, ability to make adustments to inventory from NOM not just the app.  ability to change routed item as needed.  On hold orders, ability to select multiple items for one location instead of going line by line.  causes multiple shipping labels to be printed when they could be going to the same person, make insights easier to create reports. ability to remove unwanted upcs as an admin. i should be able to delete a sku myself not use a partner to help me only to disable.  automatic way to set up safety stocks
",Retail Operations (Manager),,"`Looking up orders and order statuses` ,`Managing products and inventory` ,`Managing coupons and promotions` ,`Managing order fulfillment` ,`Other (Please specify)`",I do all admin functions in NOM.,I understand different team oversee different parts of the functionality. it would be great to have the team collabrate to ensure they are setting up search functions or exports all the same so it is consistent across the platform
2025-10-16,15:21:08,UTC,https://manager.cosbar.p.newstore.net/insights/explore,cosbar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,,,,,,,
2025-10-10,10:54:52,UTC,https://manager.ctshirts.p.newstore.net/,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Happy,,`Make it more user friendly`,,Customer Service Representative,,`Using Insights and reports`,,
2025-10-15,12:37:10,UTC,https://manager.ctshirts.p.newstore.net/sales/orders/0df26fe9-bb07-46d4-ad16-229e519eb0d0,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,"`Make it more user friendly` ,`Make it easier to import and export data`",,Customer Service Representative,,,,
2025-10-10,13:54:59,UTC,https://manager.ctshirts.p.newstore.net/settings/users-and-roles/users,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,Engineering/IT Professional,,,,
2025-10-10,14:33:42,UTC,https://manager.ctshirts.p.newstore.net/insights/reports/f3bebba5-aee6-4015-8ed9-89bdac3dbca9,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Disappointed,"`NOM is slow, laggy or unreliable.` ,`NOM lacks features or functionality I need.` ,`NOM is confusing to navigate.` ,`Other (Please describe)`","`Make it more user friendly` ,`Improve the speed and performance` ,`Make it easier to import and export data` ,`Focus on shipping new features`",,Other (Please specify),Sales Lead,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory` ,`Managing coupons and promotions` ,`Managing order fulfillment`",,"Its kind of difficult to see what we have in store or other stores, the previous system just told you immediately. Also when you have to look for a certain shirt in a specfic fit, they should make it so you can press a button and it switches to that shirt in that fit, just like the online system"
2025-10-13,7:57:23,UTC,https://manager.ctshirts.p.newstore.net/,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,"`Make it more user friendly` ,`Improve the speed and performance` ,`Make it easier to import and export data`",,Other (Please specify),Retail Operations (support),"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Managing products and inventory`",,
2025-10-18,16:58:20,UTC,https://manager.ctshirts.p.newstore.net/,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Disappointed,"`NOM is difficult to use.` ,`NOM is slow, laggy or unreliable.` ,`NOM lacks features or functionality I need.` ,`NOM is confusing to navigate.`","`Make it more user friendly` ,`Improve the speed and performance` ,`Make it easier to import and export data` ,`Focus on shipping new features`",,Retail Operations (Manager),,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory` ,`Managing coupons and promotions` ,`Managing order fulfillment`",,
2025-10-12,11:14:47,UTC,https://manager.ctshirts.p.newstore.net/insights/reports/b57d55a4-5b26-4139-b9af-ca6bbf3c5b3e,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Happy,,"`Improve the speed and performance` ,`Make it easier to import and export data`",,Store Associate,,"`Using Insights and reports` ,`Looking up orders and order statuses`",,
2025-10-10,11:00:53,UTC,https://manager.ctshirts.p.newstore.net/sales/orders/05145544-0d97-4ee4-ada1-c41ff5095ff4,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Happy,,"`Make it more user friendly` ,`Improve the speed and performance` ,`Make it easier to import and export data` ,`Other (Please specify)`","In some reporting there is too much information. Make it easier to filter out the ""noise"".",Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Managing products and inventory`",,
2025-10-10,13:06:40,UTC,https://manager.ctshirts.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Disappointed,"`NOM is slow, laggy or unreliable.`","`Make it more user friendly` ,`Improve the speed and performance`",,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Managing products and inventory`",,
2025-10-10,14:59:17,UTC,https://manager.ctshirts.p.newstore.net/,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Neither Happy Nor Disappointed,,"`Improve the speed and performance` ,`Other (Please specify)`","Bath does not show up on the sales location tab in the morning , only able to select it in the afternoon",Store Manager or Assistant Store Manager,,`Using Insights and reports`,,
2025-10-10,17:14:58,UTC,https://manager.ctshirts.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,Store Manager or Assistant Store Manager,,,,
2025-10-11,14:36:09,UTC,https://manager.ctshirts.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Neither Happy Nor Disappointed,,"`Improve the speed and performance` ,`Make it easier to import and export data`",,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory` ,`Managing order fulfillment`",,
2025-10-11,16:16:48,UTC,https://manager.ctshirts.p.newstore.net/insights/reports/f3bebba5-aee6-4015-8ed9-89bdac3dbca9,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Happy,,"`Improve the speed and performance` ,`Make it easier to import and export data`",,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory` ,`Managing coupons and promotions` ,`Managing order fulfillment`",,
2025-10-11,18:02:59,UTC,https://manager.ctshirts.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Disappointed,"`NOM is difficult to use.` ,`NOM is slow, laggy or unreliable.` ,`NOM lacks features or functionality I need.` ,`NOM is confusing to navigate.`","`Improve the speed and performance` ,`Make it easier to import and export data`",,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory` ,`Managing coupons and promotions` ,`Managing order fulfillment`",,
2025-10-15,14:33:11,UTC,https://manager.ctshirts.p.newstore.net/settings/users-and-roles/users,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,Store Manager or Assistant Store Manager,,`Using Insights and reports`,,
2025-10-18,17:38:54,UTC,https://manager.ctshirts.p.newstore.net/sales/orders,ctshirts,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,"`Make it more user friendly` ,`Improve the speed and performance` ,`Make it easier to import and export data`",,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information`",,
2025-10-10,10:24:01,UTC,https://manager.ctshirts.p.newstore.net/login/callback?state=ctshirts.p&session_state=b14f449e-b88c-4995-b7a3-(...)ca2651c8-2cc4-4a66-91ba-b97d92ebc3f4.b14f449e-b88c-4995-b7a3-63137dfc4670.140ac5da-71bc-4545-bb3b-929e31e62ba8,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Happy,,"`Improve the speed and performance` ,`Make it easier to import and export data`",,Supervisor,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory`",,
2025-10-11,17:23:47,UTC,https://manager.ctshirts.p.newstore.net/sales/orders,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Disappointed,"`NOM is slow, laggy or unreliable.`","`Make it more user friendly` ,`Improve the speed and performance`",,Supervisor,,,,
2025-10-14,0:10:18,UTC,https://manager.ctshirts.p.newstore.net/insights/reports/f3bebba5-aee6-4015-8ed9-89bdac3dbca9,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Neither Happy Nor Disappointed,,`Make it easier to import and export data`,,Supervisor,,,,
2025-10-14,18:48:11,UTC,https://manager.ctshirts.p.newstore.net/insights/reports/f3bebba5-aee6-4015-8ed9-89bdac3dbca9,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Disappointed,"`NOM is slow, laggy or unreliable.` ,`NOM lacks features or functionality I need.`","`Make it more user friendly` ,`Make it easier to import and export data`",,Supervisor,,,,
2025-10-14,23:22:27,UTC,https://manager.ctshirts.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,"`Make it more user friendly` ,`Improve the speed and performance`",,Supervisor,,"`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory`",,
2025-10-10,9:51:06,UTC,https://manager.ctshirts.p.newstore.net/sales/orders?page=0&pagesize=10&q=072&sortby=placedat&dir=desc,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,,,,,
2025-10-10,11:36:04,UTC,https://manager.ctshirts.p.newstore.net/sales/orders/4374f6ec-7bcd-4d08-878d-de495f08a5d8,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,,,,,
2025-10-10,11:53:16,UTC,https://manager.ctshirts.p.newstore.net/sales/orders,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,,,,,
2025-10-10,13:06:10,UTC,https://manager.ctshirts.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,,,,,
2025-10-10,13:39:30,UTC,https://manager.ctshirts.p.newstore.net/sales/orders/a8f43b98-436b-456a-83ee-be2c16d800fd,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,,,,,
2025-10-10,14:24:14,UTC,https://manager.ctshirts.p.newstore.net/sales/orders,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Neither Happy Nor Disappointed,,,,,,,,
2025-10-11,15:50:39,UTC,https://manager.ctshirts.p.newstore.net/store-operations/inventory/asns?count=10&offset=0&origin_id=007dc&search=&status=open,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Disappointed,,,,,,,,
2025-10-11,16:24:36,UTC,https://manager.ctshirts.p.newstore.net/,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-11,20:15:06,UTC,https://manager.ctshirts.p.newstore.net/,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-13,11:39:33,UTC,https://manager.ctshirts.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Neither Happy Nor Disappointed,,,,,,,,
2025-10-14,15:21:52,UTC,https://manager.ctshirts.p.newstore.net/store-operations/inventory/transfer-orders,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-14,15:31:59,UTC,https://manager.ctshirts.p.newstore.net/insights/reports/b57d55a4-5b26-4139-b9af-ca6bbf3c5b3e,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Disappointed,,,,,,,,
2025-10-15,0:43:07,UTC,https://manager.ctshirts.p.newstore.net/insights/reports/2160fd8b-8775-4b78-a045-348a790fe735,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-16,10:10:15,UTC,https://manager.ctshirts.p.newstore.net/,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-17,12:57:29,UTC,https://manager.ctshirts.p.newstore.net/insights/reports,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Happy,,,,,,,,
2025-10-17,17:56:43,UTC,https://manager.ctshirts.p.newstore.net/store-operations/inventory/asns?search=,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Happy,,,,,,,,
2025-10-19,19:13:32,UTC,https://manager.ctshirts.p.newstore.net/,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-20,8:51:59,UTC,https://manager.ctshirts.p.newstore.net/customers?filters=%5b%5d&globalfilter=&pageindex=0&pagesize=20&sortby=%5b%7b%22id%22%3a%22created_at%22%2c%22desc%22%3atrue%7d%5d,ctshirts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,,,,,
2025-10-13,15:39:21,UTC,https://manager.deseret.p.newstore.net/settings/users-and-roles/users,deseret,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,`Improve the speed and performance`,,Engineering/IT Professional,,,,
2025-10-10,20:37:01,UTC,https://manager.deseret.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,deseret,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Happy,,,,Store Manager or Assistant Store Manager,,"`Looking up orders and order statuses` ,`Looking up customer information`",,
2025-10-10,15:07:41,UTC,https://manager.deseret.p.newstore.net/,deseret,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,,,,,,,
2025-10-11,2:17:04,UTC,https://manager.deseret.p.newstore.net/,deseret,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-13,16:43:07,UTC,https://manager.deseret.p.newstore.net/,deseret,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-14,0:03:36,UTC,https://manager.djconcession.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,djconcession,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,`Make it more user friendly`,,Store Associate,,"`Looking up orders and order statuses` ,`Managing order fulfillment`",,
2025-10-16,0:26:38,UTC,https://manager.djconcession.p.newstore.net/login/callback?state=djconcession.p&session_state=e0c4a3e4-c9d2-4c(...)88006eb4-cf6f-4b3d-a8b7-1cd605c5ddbe.e0c4a3e4-c9d2-4cea-a2c3-837411230d39.c8646ba6-c2c8-42be-8bc7-50745a5380f4,djconcession,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Disappointed,"`NOM is slow, laggy or unreliable.`",`Improve the speed and performance`,,Store Manager or Assistant Store Manager,,`Looking up orders and order statuses`,,
2025-10-11,3:14:05,UTC,https://manager.djconcession.p.newstore.net/store-operations/inventory/asns?count=10&destination_id=qaj&offset=0&status=open,djconcession,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Happy,,,,,,,,
2025-10-15,6:18:26,UTC,https://manager.djconcession.p.newstore.net/login/callback?state=djconcession.p&session_state=8bc9cd95-4a96-43(...)7189f0ae-8599-448a-a4f1-96833b1b2c12.8bc9cd95-4a96-43aa-a457-1354a75d8be1.c8646ba6-c2c8-42be-8bc7-50745a5380f4,djconcession,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
